p rhoP rhoM M
0,100 0 1000 -1,0   0
0,150 1000 0 1,0   0
0,200 1000 0 1,0   0
0,250 0 1000 -1,0   0
0,300 1000 0 1,0   0
0,350 0 1000 -1,0   0
0,400 0 1000 -1,0   0
0,450 0 1000 -1,0   0
0,500 1000 0 1,0   0
0,550 1000 0 1,0   0
0,600 0 1000 -1,0   0
0,650 961 39 0,952   0
0,700 0 1000 -1,0   0
